T1,T2,T3,T4,T5,T6,O11,O21,O22,OFV,LOGG,W,PICK
0.00696334145689696,1.38225660339243,1.0265758656851,0.120761677894973,0.876777726434739,0.970679489627283,0.0347982637934697,0.0126251863703615,0.0256923415693143,601.786257589272,-4.25393465619153,3.26517143084641e-05,0
0.00763619013364154,1.48243577663967,0.94600513735662,0.128568856203401,0.917094821503919,0.955717359201737,0.0450403715889858,0.0281866084248853,0.0201226825202689,591.463333191779,-2.43704963764683,0.000925629956867579,0
0.00761426139000308,1.46283353548118,1.16493335715716,0.116839909215099,1.01940073021866,0.934262482464911,0.0481640174612196,0.0164431164250967,0.0211558543101105,589.656823918521,-1.50805524750767,0.000902108486989808,0
0.0072874092132493,1.45894869268603,1.19142330804629,0.124110052818159,1.0902091250852,0.802201811671757,0.0314534141322768,0.0169193687423418,0.0158030747831915,594.254731536715,-4.31543488888396,0.00149991035044488,0
0.0071112773278659,1.46036421167953,1.35759527789178,0.0984748848749673,1.12305846527357,0.876853369642103,0.0175125093299835,0.0143760813231105,0.0431465709536673,591.40434210257,-3.5747295316361,0.00297396089732803,0
0.0078170900346067,1.53658693556329,0.359290510540115,0.138499994715407,1.10155920125735,1.02727665999495,0.0430182492263129,0.0152782019976553,0.0311393964069602,597.759667054464,-2.20024975191807,3.13592011960726e-05,0
0.00631111198419141,1.51091824769669,2.02489191677653,0.063363714207873,1.49560754863915,0.885350002240661,0.00149092746972618,0.00487555457560006,0.0266130618584329,642.358247317243,-6.31540303083732,3.97278166878787e-13,0
0.0077896946993517,1.5288042545653,1.76066735205193,0.0803722883272966,1.21916841915501,1.1621394275864,0.015417531451449,0.00890204845170014,0.0315784402076759,606.05332239059,-6.73859928916799,4.63874798629199e-05,0
0.00680640972078865,1.47722906562005,1.57427054269424,0.0594934396431531,1.12796488141596,0.880180753150836,0.0684835628593455,0.0444113337389394,0.0331734848814273,599.57608045983,-3.82392428323803,6.41340581830859e-05,0
0.00710588686514144,1.36668735205343,0.0981852626410566,0.122070687976576,0.612843729014377,0.960133010235784,0.0439739111238947,0.0220767499863723,0.0267497403459827,613.579351129444,-7.35556632951085,1.99567484875961e-06,0
0.007720674039827,1.51287938129064,1.23948365873895,0.115172453799557,1.00976588263958,1.07192924990686,0.0486409125166713,0.0238103663765574,0.0188225621639379,592.647036865648,-1.90387140585596,0.000300499013599631,0
0.00714614977194405,1.43041182922731,2.06546222356753,0.0907669965594019,1.0899504809453,0.844441284530988,0.0391053717061978,0.0212154007380166,0.0352355141973768,590.504471439917,-3.68837394173775,0.00522510263753197,0
0.0070121939159814,1.53842473247547,3.07962561312143,0.0340947837737322,1.66979259000619,0.926424266305051,0.0311180853125356,0.0290463737402236,0.0300953023244447,609.416869184202,-4.24526934809964,7.13142694827704e-07,0
0.00725704383279632,1.50628609437794,2.30744414135915,0.069840011158706,1.2220022472737,0.835281748555034,0.0548741134494224,0.0327579581530072,0.0209928830751437,584.938233413452,-0.780911674189564,0.00461416623220694,0
0.00757686146752062,1.43912161483002,0.54083967284228,0.157561468871258,0.944119545885535,1.05381158720893,0.0263380344665029,0.0201762147875147,0.035704291683055,610.314907710519,-5.54999807831994,1.67805556524368e-06,0
0.00769632002686226,1.47036311094161,3.26965727411414,0.0487712939348162,1.03387218463017,0.803429245511002,0.0804965009912625,0.0447188974361752,0.0251920299075457,598.842297244229,-4.10298601779503,0.000122355273912477,0
